crn,catalog_id,section,credits,title,meetings,primary_instructor
75260,MG 0101,D,3.000,Introduction to Management,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Paul P.  Daulerio
75314,MG 0101,E,3.000,Introduction to Management,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Paul P.  Daulerio
75339,MG 0101,F,3.000,Introduction to Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Richard F.  Cerrone
75792,MG 0101,G,3.000,Introduction to Management,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Paul P.  Daulerio
76821,MG 0101,H,3.000,Introduction to Management,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Paul P.  Daulerio
75310,MG 0235,A,3.000,Managing Human Resources,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",Norman A.  Solomon
75406,MG 0235,B,3.000,Managing Human Resources,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",Norman A.  Solomon
75183,MG 0240,A,3.000,Leading and Managing People,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Lisa A.  Mainiero
75225,MG 0240,B,3.000,Leading and Managing People,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Lisa A.  Mainiero
75254,MG 0300,A,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Mousumi   Bhattacharya
75255,MG 0300,B,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Mousumi   Bhattacharya
75842,MG 0300,C,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Carl A.  Scheraga
75299,MG 0300,D,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 115'}]",Catherine C.  Giapponi
75340,MG 0300,E,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Catherine C.  Giapponi
75826,MG 0300,F,3.000,Business Strategies in the Global Environment,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Mousumi   Bhattacharya
75184,MG 0320,A,3.000,Diversity in the Workplace,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Julie L.  Baskin-Brooks
75311,MG 0330,A,3.000,Career Planning,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Lisa A.  Mainiero
75407,MG 0335,A,3.000,Entrepreneurship and Small Business Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",David B.  Murray
75793,MG 0337,A,3.000,Technology Ventures,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Carl A.  Scheraga
75202,MG 0340,A,3.000,Critical Issues in Management,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",J Michael   Cavanaugh
76825,MG 0350,A,3.000,International Law,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Debra M.  Strauss
75341,MG 0360,A,3.000,Negotiations and Dispute Resolution,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'DSB 2109A'}]",Norman A.  Solomon
77112,MG 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
76571,MG 0504,01,3.000,Managing People for Competitive Advantage,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 111'}]",Robert B.  Day
75928,MG 0508,01,3.000,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 105'}]",Carl A.  Scheraga
75929,MG 0512,01,3.000,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,"[{'days': 'M', 'times': '0200pm-0500pm', 'dates': '09/01-12/18', 'location': 'DSB 115'}]",Sharlene A.  McEvoy
75930,MG 0512,02,3.000,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 106'}]",Sharlene A.  McEvoy
75931,MG 0584,01,3.000,Capstone: Global Competitive Strategy,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 115'}]",Catherine C.  Giapponi
76978,MOT 0415,01,3.000,Information Systems,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/14-12/14', 'location': 'SON 203'}]",Rino   Nori
76979,MOT 0450,01,3.000,"Planning, Research, and Development","[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/10', 'location': 'BNW 127'}]",Kevin J.  Violette
76983,MOT 0470,01,3.000,Leadership in Technical Enterprise,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/01-12/18', 'location': 'BNW 137'}]",Harvey   Hoffman
76981,MOT 0591,01,3.000,Capstone I: Project Definition and Planning,"[{'days': 'F', 'times': '0630pm-0900pm', 'dates': '09/01-12/11', 'location': 'BNW 138'}]",Harvey   Hoffman
76982,MOT 0592,01,3.000,Capstone II: Project Execution and Results,"[{'days': 'F', 'times': '0300pm-0530pm', 'dates': '09/01-12/11', 'location': 'BNW 139'}]",Harvey   Hoffman
75261,MK 0101,A,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Janet   Huetteman
75262,MK 0101,B,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Iman   Naderi
75263,MK 0101,C,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",Iman   Naderi
75264,MK 0101,D,3.000,Principles of Marketing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Gerald O.  Cavallo
75783,MK 0101,E,3.000,Principles of Marketing,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Michael R.  Sciandra
75785,MK 0101,F,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Michael R.  Sciandra
75786,MK 0101,G,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Mousumi   Bose Godbole
75787,MK 0101,H,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Michael R.  Sciandra
76769,MK 0101,I,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Mousumi   Bose Godbole
75232,MK 0212,A,3.000,Consumer Behavior,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Arjun   Chaudhuri
75291,MK 0212,B,3.000,Consumer Behavior,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Arjun   Chaudhuri
75312,MK 0212,C,3.000,Consumer Behavior,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Arjun   Chaudhuri
75439,MK 0221,A,3.000,Sales & Sales Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 110A'}]",Gerald O.  Cavallo
75440,MK 0221,B,3.000,Sales & Sales Management,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Gerald O.  Cavallo
75185,MK 0231,A,3.000,Advertising,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",John E.  Neal
75441,MK 0231,B,3.000,Advertising,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",Janet   Huetteman
77044,MK 0231,C,3.000,Advertising,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",John E.  Neal
75186,MK 0311,A,3.000,Marketing Research,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Camelia   Micu
75187,MK 0311,B,3.000,Marketing Research,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Camelia   Micu
75201,MK 0312,A,3.000,Global Marketing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 105'}]",Rajasree   Krishnankutty NairRajamma
76770,MK 0312,B,3.000,Global Marketing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Rajasree   Krishnankutty NairRajamma
76771,MK 0321,A,3.000,Marketing Channels,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Iman   Naderi
75203,MK 0332,A,3.000,Public Relations,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",John E.  Neal
75464,MK 0332,B,3.000,Public Relations,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",John E.  Neal
76128,MK 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
76142,MK 0392,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
77126,MK 0393,A,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
77106,MK 0400,JC,3.000,Marketing Management,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'BY ARR '}]",Gerald O.  Cavallo
75932,MK 0500,01,3.000,Customer Value,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/01-10/30', 'location': 'DSB 104'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/03-10/03', 'location': 'DSB 104'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/17-10/17', 'location': 'DSB 104'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/24-10/24', 'location': 'DSB 104'}]",Camelia   Micu
76772,MK 0510,01,3.000,Customer Behavior,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/01-10/30', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '09/26-09/26', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/10-10/10', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/17-10/17', 'location': 'DSB 112'}]",Mousumi   Bose Godbole
75323,FT 0099,01,0.000,Comprehensive Exam in Marriage and Family Therapy,"[{'days': 'M', 'times': '1000am-1200pm', 'dates': '09/14-09/14', 'location': 'BNW 166'}]",Rona   Preli
75969,FT 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/03-12/17', 'location': 'CNS 101'}]",Sooyeon   Lee-Garland
76451,FT 0447,01,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/14-12/14', 'location': 'CNS 208'}]",Virginia A.  Kelly
77077,FT 0450,01,3.000,Techniques of Narrative and Solution-Focused Therapy,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '09/02-12/16', 'location': 'CNS 303'}]",Jay C.  Taylor
76126,FT 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/03-12/17', 'location': 'CNS 204'}]",Richard W.  Madwid
76006,FT 0525,01,3.000,"Divorce, Single-Parenting, and Remarriage","[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '09/02-12/16', 'location': 'CNS 306'}]",Renee E.  Strainge
76007,FT 0550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/14-12/14', 'location': 'CNS 103'}]",Nicole B.  O'Brien
76008,FT 0552,01,3.000,Intervention in Structural and Strategic Family Therapy,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/14-12/14', 'location': 'CNS 106'}]",Rona   Preli
76009,FT 0553,01,3.000,Family Therapy Pre-Practicum,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/01-12/15', 'location': 'SWH 102'}]",Nicole B.  O'Brien
77081,FT 0553,02,3.000,Family Therapy Pre-practicum,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/01-12/15', 'location': 'SWH 102'}]",Nicole B.  O'Brien
76010,FT 0556,01,3.000,Research in Marriage and Family Therapy,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '09/02-12/16', 'location': 'BNW 124'}]",Erica E.  Hartwell
76493,FT 0559,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '09/14-12/14', 'location': 'SWH 102'}]",Renee E.  Strainge
76494,FT 0559,02,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '09/03-12/17', 'location': 'SWH 102'}]",Christine B.  Walker
77078,FT 0560,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '09/14-12/14', 'location': 'SWH 102'}]",Renee E.  Strainge
77079,FT 0560,02,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '09/03-12/17', 'location': 'SWH 102'}]",Christine B.  Walker
76011,FT 0562,01,3.000,Human Sexuality and Sexual Dysfunction,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/14-12/14', 'location': 'CNS 306'}]",Maryann Hayes  LaBella
76453,FT 0566,01,3.000,Substance Abuse and the Family,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/03-12/17', 'location': 'CNS 108'}]",Virginia A.  Kelly
76013,FT 0567,01,3.000,Couples Therapy,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/01-12/15', 'location': 'CNS 9'}]",Erica E.  Hartwell
76015,FT 0580,01,3.000,Intern in Fam Therapy I: Sec A,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'SWH 102'}]",Rona   Preli
76016,FT 0580,02,3.000,Intern in Fam Therapy I: Sec B,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'SWH 102'}]",Erica E.  Hartwell
76018,FT 0581,01,3.000,Internship in Family Therapy II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'SWH 102'}]",Rona   Preli
76019,FT 0581,02,3.000,Internship in Family Therapy II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'SWH 102'}]",Erica E.  Hartwell
75706,MA 0011,A,3.000,Precalculus,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Patricia Rogers  Cunningham
75707,MA 0011,B,3.000,Precalculus,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '09/01-12/07', 'location': 'SON 124'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Scott   Kaminski
76270,MA 0011,C,3.000,Precalculus,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",Edward T.  Giegengack
75129,MA 0017,A,3.000,Introduction to Probability and Statistics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",Shurong   Fang
75156,MA 0017,B,3.000,Introduction to Probability and Statistics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 334'}]",Tina M  Romansky
75157,MA 0017,C,3.000,Introduction to Probability and Statistics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Benjamin   Fine
75427,MA 0017,D,3.000,Introduction to Probability and Statistics,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Mary V.  Grant
75985,MA 0017,F,3.000,Introduction to Probability and Statistics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Lisa M.  Lebda Russo
76112,MA 0017,G,3.000,Introduction to Probability and Statistics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 2'}]",Lisa M.  Lebda Russo
76117,MA 0017,H,3.000,Introduction to Probability and Statistics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Tina M  Romansky
77017,MA 0017,J,3.000,Introduction to Probability and Statistics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Mary V.  Grant
75401,MA 0019,A,3.000,Introduction to Calculus,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 340'}]",Joseph B.  Dennin
75945,MA 0019,B,3.000,Introduction to Calculus,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Daniel J.  Ryan
76269,MA 0019,C,3.000,Introduction to Calculus,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'BNW 256'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Joan Wyzkoski  Weiss
76951,MA 0019,D,3.000,Introduction to Calculus,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'BNW 138'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Joan Wyzkoski  Weiss
75850,MA 0119,A,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Mark F.  Demers
75851,MA 0119,B,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Mark F.  Demers
75852,MA 0119,C,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'SON 124'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Patricia Rogers  Cunningham
75853,MA 0119,D,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'BNW 139'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Paul   Baginski
75854,MA 0119,E,3.000,Applied Calculus I,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Paul   Baginski
75855,MA 0119,F,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Jessica C.  Pfeil
75856,MA 0119,G,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",Jessica C.  Pfeil
75857,MA 0119,H,3.000,Applied Calculus I,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",Laura Y.  Carroll
75858,MA 0119,I,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",Felicia   Joannon-Bellows
75861,MA 0119,K,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 334'}]",Maryann C.  Franchella
75885,MA 0119,L,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 334'}]",Edward T.  Giegengack
75910,MA 0119,M,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Edward T.  Giegengack
76105,MA 0119,O,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 340'}]",Peter G  Shanazu
76829,MA 0119,P,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'SON 124'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Patricia Rogers  Cunningham
75862,MA 0120,A,3.000,Applied Calculus II,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Christopher   Staecker
75863,MA 0120,B,3.000,Applied Calculus II,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'BNW 127'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",Christopher   Staecker
75697,MA 0145,A,4.000,"Calculus I for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Daniel J.  Ryan
75698,MA 0145,B,4.000,"Calculus I for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 131'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 131'}]",Shirley A.  Wakin
76830,MA 0145,C,4.000,"Calculus I for Chemistry, Engineering, and Physics Majors","[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 138'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Stephen F.  Sawin
76285,MA 0151,A,3.000,Functional Programming,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",Christopher   Staecker
75700,MA 0171,A,4.000,Calculus I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}, {'days': 'W', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",Matthew P.  Coleman
75701,MA 0171,B,4.000,Calculus I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",Christopher R.  Bernhardt
75703,MA 0171,C,4.000,Calculus I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",Shawn T.  Rafalski
76505,MA 0171,D,4.000,Calculus I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Jessica C.  Pfeil
75702,MA 0172,A,4.000,Calculus II,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}, {'days': 'W', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Shawn T.  Rafalski
75163,MA 0217,A,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Rosemary Milewski  Danaher
75164,MA 0217,B,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Rosemary Milewski  Danaher
75177,MA 0217,C,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Shurong   Fang
75178,MA 0217,D,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Shurong   Fang
75209,MA 0217,E,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'SON 203'}]",Shabnam   Hashemiyeh
75275,MA 0217,F,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'SON 124'}]",Shabnam   Hashemiyeh
75911,MA 0217,G,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Catherine   Manning
76271,MA 0217,H,3.000,Accelerated Statistics,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Catherine   Manning
76454,MA 0217,I,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'BNW 138'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Stephen F.  Sawin
76272,MA 0221,A,3.000,Applied Calculus III,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Christopher R.  Bernhardt
75149,MA 0231,A,3.000,Discrete Mathematics,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 256'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Paul   Baginski
