crn,catalog_id,section,credits,title,meetings,primary_instructor
32130,MK 0231,B,3.000,Advertising,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 110A'}]",Janet   Huetteman
32441,MK 0241,A,3.000,Digital Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 114'}]",Peter   Tarrant
34071,MK 0241,B,3.000,Digital Marketing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/20-04/30', 'location': 'DSB 114'}]",Peter   Tarrant
31998,MK 0311,A,3.000,Marketing Research,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 107'}]",Iman   Naderi
32828,MK 0311,AAA,3.000,Marketing Research,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 107'}]",Iman   Naderi
31999,MK 0311,B,3.000,Marketing Research,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 107'}]",Iman   Naderi
32098,MK 0311,C,3.000,Marketing Research,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'DSB 107'}]",Iman   Naderi
32000,MK 0312,A,3.000,Global Marketing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 109'}]",Rajasree   Krishnankutty NairRajamma
32001,MK 0312,B,3.000,Global Marketing,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",Rajasree   Krishnankutty NairRajamma
32829,MK 0312,BBB,3.000,Global Marketing,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",Rajasree   Krishnankutty NairRajamma
32899,MK 0331,A,3.000,Media Strategy,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",John E.  Neal
32321,MK 0332,A,3.000,Public Relations,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",Philip   Herr
32830,MK 0332,AAA,3.000,Public Relations,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",Philip   Herr
32305,MK 0341,A,3.000,Brand Management,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",Gerald O.  Cavallo
32442,MK 0341,B,3.000,Brand Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 110A'}]",Gerald O.  Cavallo
32211,MK 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Tara M.  Berwick
32214,MK 0392,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Tara M.  Berwick
33932,MK 0520,01,3.000,Marketing Research,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '01/26-03/23', 'location': 'DSB 107'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/21-02/21', 'location': 'DSB 107'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '03/07-03/14', 'location': 'DSB 107'}]",Mousumi   Bose Godbole
32513,FT 0099,01,0.000,Comprehensive Exam in Marriage and Family Therapy,"[{'days': 'M', 'times': '0800am-1200pm', 'dates': '02/09-02/09', 'location': 'NYS 115'}]",Rona   Preli
32509,FT 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/22-05/07', 'location': 'CNS 303'}]",Sooyeon   Lee-Garland
32507,FT 0447,01,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'CNS 1'}]",Virginia A.  Kelly
34092,FT 0450,01,3.000,Techniques of Narrative and Solution-Focused Therapy,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/20-05/08', 'location': 'CNS 2'}]",Jay C.  Taylor
32508,FT 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/21-05/06', 'location': 'CNS 303'}]",Renee E.  Strainge
31937,FT 0550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'CNS 2'}]",Maryann Hayes  LaBella
33386,FT 0553,01,3.000,Family Therapy Pre-Practicum,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'SWH 102'}]",Ingeborg   Haug
32108,FT 0555,01,3.000,Foundations of Marital and Family Therapy,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 2'}]",Rona   Preli
33955,FT 0556,01,3.000,Research in Marriage and Family Therapy,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/22-05/07', 'location': 'CNS 303'}]",Erica E.  Hartwell
31894,FT 0559,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '01/26-05/04', 'location': 'SWH 102'}]",Renee E.  Strainge
32309,FT 0559,02,3.000,Practicum in Family Therapy I,"[{'days': 'T', 'times': '0200pm-0700pm', 'dates': '01/20-05/05', 'location': 'SWH 102'}]",Erica E.  Hartwell
33870,FT 0559,03,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '01/22-05/07', 'location': 'SWH 102'}]",Christine B.  Walker
31897,FT 0560,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '01/26-05/04', 'location': 'SWH 102'}]",Renee E.  Strainge
32310,FT 0560,02,3.000,Practicum in Family Therapy II,"[{'days': 'T', 'times': '0200pm-0700pm', 'dates': '01/20-05/05', 'location': 'SWH 102'}]",Erica E.  Hartwell
33872,FT 0560,03,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '01/22-05/07', 'location': 'SWH 102'}]",Christine B.  Walker
32311,FT 0561,01,3.000,Advanced Interventions in Family Therapy,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '01/21-05/06', 'location': 'CNS 2'}]",Erica E.  Hartwell
32501,FT 0565,01,3.000,"Ethical, Legal, and Professional Issues in Family Therapy","[{'days': 'FS', 'times': '0800am-0430pm', 'dates': '03/20-03/28', 'location': 'DSB 2109A'}]",Ingeborg   Haug
32312,FT 0569,01,3.000,Assessment Techniques in Marriage and Family Therapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 2'}]",Maryann Hayes  LaBella
33472,FT 0570,01,3.000,School-Based Practicum/MFT,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Erica E.  Hartwell
31898,FT 0581,01,3.000,Internship in Family Therapy II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Rona   Preli
33445,FT 0582,01,1.000,Continuing Internshp in Family Therapy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Maryann Hayes  LaBella
33517,FT 0595,EH,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Erica E.  Hartwell
33066,MA 0011,A,3.000,Precalculus,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 139'}]",Paul   Baginski
31884,MA 0017,01,3.000,Introduction to Probability and Statistics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '02/02-03/20', 'location': 'ONLINE '}]",Robert James  Parisi
32233,MA 0017,A,3.000,Introduction to Probability and Statistics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",Diana N.  McCammon
32697,MA 0017,C,3.000,Introduction to Probability and Statistics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 139'}]",Jessica C.  Pfeil
32698,MA 0017,D,3.000,Introduction to Probability and Statistics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 127'}]",Tina M  Romansky
32699,MA 0017,E,3.000,Introduction to Probability and Statistics,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",Shurong   Fang
31853,MA 0019,A,3.000,Introduction to Calculus,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Christopher R.  Bernhardt
31854,MA 0019,B,3.000,Introduction to Calculus,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Christopher R.  Bernhardt
31855,MA 0019,C,3.000,Introduction to Calculus,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",Joan Wyzkoski  Weiss
33067,MA 0019,D,3.000,Introduction to Calculus,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '01/20-04/30', 'location': 'BNW 253'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",Joan Wyzkoski  Weiss
33068,MA 0019,E,3.000,Introduction to Calculus,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'SON 214'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'SON 214'}]",Shawn T.  Rafalski
33069,MA 0019,F,3.000,Introduction to Calculus,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Janet   Striuli
33070,MA 0019,G,3.000,Introduction to Calculus,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 254'}]",Mary V.  Grant
32701,MA 0119,A,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'BNW 340'}]",Jessica C.  Pfeil
32703,MA 0119,C,3.000,Applied Calculus I,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 333'}]",Christopher   Staecker
33778,MA 0119,D,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/20-04/30', 'location': 'BNW 333'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/20-04/30', 'location': 'BNW 333'}]",Christopher   Staecker
33072,MA 0120,A,3.000,Applied Calculus II,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 340'}]",Jessica C.  Pfeil
33073,MA 0120,B,3.000,Applied Calculus II,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Mark F.  Demers
33075,MA 0120,D,3.000,Applied Calculus II,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 340'}]",Jessica C.  Pfeil
32694,MA 0146,A,4.000,"Calculus II for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",Daniel J.  Ryan
32695,MA 0146,B,4.000,"Calculus II for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Shirley A.  Wakin
31856,MA 0172,A,4.000,Calculus II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Joseph B.  Dennin
31916,MA 0172,B,4.000,Calculus II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Laura   McSweeney
32234,MA 0172,C,4.000,Calculus II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'BNW 139'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BNW 139'}]",Irene T.  Mulvey
31857,MA 0211,A,3.000,Applied Matrix Theory,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Janet   Striuli
32015,MA 0217,A,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",Riaz A.  Lalani
32069,MA 0217,B,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",Riaz A.  Lalani
32141,MA 0217,C,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",Benjamin   Fine
32195,MA 0217,D,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Rosemary Milewski  Danaher
32198,MA 0217,E,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Rosemary Milewski  Danaher
32199,MA 0217,F,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",Joseph D.  Cron
33079,MA 0217,G,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",Joseph D.  Cron
33080,MA 0217,H,3.000,Accelerated Statistics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Shurong   Fang
33081,MA 0217,I,3.000,Accelerated Statistics,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Shurong   Fang
33432,MA 0217,J,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '01/20-04/30', 'location': 'BNW 254'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/20-04/30', 'location': 'BNW 254'}]",Stephen F.  Sawin
33779,MA 0217,K,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",Catherine   Manning
34110,MA 0217,L,3.000,Accelerated Statistics,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",Catherine   Manning
33082,MA 0231,A,3.000,Discrete Mathematics,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Joseph B.  Dennin
31858,MA 0235,A,3.000,Linear Algebra,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 127'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'BNW 127'}]",Irene T.  Mulvey
31859,MA 0235,B,3.000,Linear Algebra,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Christopher   Staecker
32704,MA 0300,A,3.000,Topics in Discrete Mathematics,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/20-04/30', 'location': 'BNW 139'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/20-04/30', 'location': 'BNW 139'}]",Paul   Baginski
33083,MA 0321,A,3.000,Ordinary Differential Equation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Janet   Striuli
33084,MA 0321,B,3.000,Ordinary Differential Equation,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'BNW 139'}]",Benjamin   Fine
32074,MA 0332,A,3.000,Partial Differential Equations,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 131'}]",Mark F.  Demers
32435,MA 0342,A,3.000,Theory of Computation,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 138'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Christopher R.  Bernhardt
31860,MA 0352,A,3.000,Mathematical Statistics,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '01/20-04/30', 'location': 'BNW 335'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Laura   McSweeney
32288,MA 0354,A,1.000,Actuarial Problem Solving,"[{'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Laura   McSweeney
33780,MA 0373,A,3.000,Complex Analysis,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Shawn T.  Rafalski
33781,MA 0385,A,3.000,Point Set Topology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Stephen F.  Sawin
31861,MA 0391,A,3.000,Honors Seminar II,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 333'}]",Matthew P.  Coleman
34105,MA 0399,CS,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Christopher   Staecker
34089,MA 0399,SR,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Shawn T.  Rafalski
33785,MA 0436,01,3.000,Algebra & Linear Algebra II,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-05/08', 'location': 'BNW 256'}]",Paul   Baginski
33787,MA 0451,01,3.000,Probability and Statistics I,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-05/08', 'location': 'BNW 335'}]",Laura   McSweeney
33400,MA 0532,01,3.000,Applied Mathematics II,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-05/08', 'location': 'BNW 256'}]",Matthew P.  Coleman
33783,MA 0585,01,3.000,Topology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Stephen F.  Sawin
34240,MA 0590,00,0.000,Capstone Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Stephen F.  Sawin
34138,MA 0590,01,3.000,Capstone Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Christopher   Staecker
34114,MA 0599,MC,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Matthew P.  Coleman
31973,ME 0203,A,3.000,Kinematics and Dynamics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Michael P.  Zabinski
33214,ME 0203,B,3.000,Kinematics and Dynamics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 256'}]",Michael P.  Zabinski
32489,ME 0307L,A,1.000,Dynamics Systems Lab,"[{'days': 'T', 'times': '0330pm-0530pm', 'dates': '01/20-04/30', 'location': 'BNW 128'}]",Gary M.  Selsky
32490,ME 0307L,BBB,1.000,Dynamics Systems Lab,"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '01/20-04/30', 'location': 'BNW 128'}]",Gary M.  Selsky
32250,ME 0308,AAA,3.000,Strength of Materials,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",Rupan A.  Talukder
33215,ME 0308,B,3.000,Strength of Materials,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'BNW 341'}]",Michael P.  Zabinski
32251,ME 0318,AAA,3.000,Finite Element Analysis,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",George V.  Bauer
33216,ME 0318,B,3.000,Finite Element Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Sriharsha   Srinivas Sundarram
33217,ME 0327,A,3.000,Applic of Frac Mech Engr Des,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Joseph P.  McFadden
31903,ME 0342,A,3.000,Applications of Thermodynamics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Shahrokh   Etemad
33218,ME 0342,B,3.000,Applications of Thermodynamics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Shahrokh   Etemad
31985,ME 0347,A,3.000,Fluid Mechanics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Ryan A.  Munden
33807,ME 0347,BBB,3.000,Fluid Mechanics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",Clement   Anekwe
32491,ME 0348L,A,1.000,Thermal and Fluids Lab,"[{'days': 'R', 'times': '0100pm-0300pm', 'dates': '01/20-04/30', 'location': 'BNW 128'}]",Robert M.  Wojna
32492,ME 0348L,BBB,1.000,Thermal and Fluids Lab,"[{'days': 'R', 'times': '0630pm-0830pm', 'dates': '01/20-04/30', 'location': 'BNW 128'}]",Kosovka   Cupic
33808,ME 0353,A,3.000,Computational Fluid Dynamics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 131'}]",Brendan S.  Mascarenhas
33809,ME 0372,A,3.000,Applications of Theory of Elasticity,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Sriharsha   Srinivas Sundarram
33810,ME 0425,01,3.000,Engineering Applications of Numerical Methods,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-05/08', 'location': 'BNW 341'}]",Uma   Balaji
33231,ME 0427,01,3.000,Applications of Fracture Mechanics in Engineering Design,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-05/08', 'location': 'BNW 138'}]",Joseph P.  McFadden
33811,ME 0428,01,3.000,Computational Fluid Dynamics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 131'}]",Brendan S.  Mascarenhas
33812,ME 0472,01,3.000,Applic of Theory of Elasticity,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 335'}]",Sriharsha   Srinivas Sundarram
34162,MU 0065,A,2.000,Private Lessons: Cello,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34156,MU 0070,A,1.000,Private Lessons: Guitar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34157,MU 0071,A,2.000,Private Lessons: Guitar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34155,MU 0079,A,2.000,Private Lessons: Percussion,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34158,MU 0080,A,1.000,Private Lessons: Piano,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34159,MU 0081,A,2.000,Private Lessons: Piano,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34154,MU 0085,A,2.000,Private Lessons: Saxophone,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34241,MU 0089,A,2.000,Private Lessons: Violin,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34160,MU 0092,A,1.000,Private Lessons: Voice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
34161,MU 0093,A,2.000,Private Lessons: Voice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Laura   Nash
31953,MU 0101,A,3.000,The History of Jazz,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '01/20-04/30', 'location': 'JGS 25'}]",John   Fumasoli
32789,MU 0102,A,3.000,History and Development of Rock,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'JGS 25'}]",Brian Q.  Torff
33912,MU 0102,B,3.000,History and Development of Rock,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'JGS 25'}]",Brian Q.  Torff
33913,MU 0103,A,3.000,History of Music: 400-1700,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 1'}]",Alan C.  Murchie
32073,MU 0104,A,3.000,History of Music: 1700-1964,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 1'}]",Michael Anthony  Ciavaglia
33101,MU 0104,B,3.000,History of Music: 1700-1964,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 1'}]",Alan C.  Murchie
32788,MU 0113,A,3.000,Introduction to Piano and the Elements of Music,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'JGS LAB-A'}]",Michael Andrew  Cooney
33327,MU 0120,A,3.000,The History of American Song,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 1'}]",Laura   Nash
33915,MU 0132,A,3.000,Critical Issues in American Popular Music: Blues to Hip Hop,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'JGS 25'}]",Brian Q.  Torff
33105,MU 0157,A,3.000,Introduction to the Music Industry,"[{'days': 'R', 'times': '0700pm-0930pm', 'dates': '01/20-04/30', 'location': 'CNS 1'}]",Stuart L.  Rabin
33104,MU 0202,A,3.000,Digital Audio Workstation,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'JGS LAB-A'}]",Michael Andrew  Cooney
